Age,Gender,Marital Status,Home Ownership,Family member,Education Qualiication,Monthly Income,Monthly Expense,Earning Member,Savings Status,Business Type,Business Location,Residence Area,Bank Account Status,Loan Purpose,Current Business Duration,Business Nature,Dft
32,6,7,11,5,22,29400,3300,9,43,64,67,49,54,59,2,84,0
35,5,8,10,5,18,6900,17800,3,44,62,66,49,54,60,6,81,0
33,5,7,11,2,17,26500,17000,6,44,61,68,52,54,59,7,85,0
30,6,7,11,12,19,26700,5800,5,44,64,68,51,53,60,15,86,0
47,5,7,9,3,20,7300,20000,2,44,64,66,51,54,58,23,75,0
38,5,8,9,11,20,22000,20900,10,44,63,66,51,53,58,17,80,0
33,6,8,10,3,20,15800,10800,6,43,61,68,51,54,56,5,74,0
38,6,7,10,7,21,6800,37000,9,43,63,66,52,54,55,1,74,0
53,5,8,10,11,20,55100,5500,5,44,63,66,52,53,58,1,80,0
25,6,7,11,11,17,4900,7800,5,43,62,68,51,53,56,2,79,0
29,5,8,10,13,18,10500,19900,5,44,61,68,49,54,57,7,80,1
30,5,7,11,10,22,3000,28900,3,43,64,66,49,54,55,8,81,0
58,6,8,10,12,22,22000,14300,7,44,61,68,50,54,57,28,74,0
30,6,7,10,15,22,19100,12700,3,43,63,67,51,53,57,8,85,0
20,6,7,9,6,19,2100,8000,10,43,62,65,50,53,60,8,78,0
45,6,8,9,3,21,31300,3600,5,43,63,67,51,53,55,21,75,0
24,5,7,11,6,18,13600,16500,9,44,63,67,52,54,56,12,78,0
55,6,7,9,8,20,4600,18200,5,43,63,68,49,54,60,17,80,0
38,6,8,11,10,18,56600,23900,6,44,61,65,51,54,59,1,85,0
35,5,7,9,7,127,19000,10900,5,44,61,66,50,54,58,30,86,0
21,6,7,11,5,19,10100,18600,3,44,61,67,52,53,58,11,86,0
20,6,8,9,12,20,14500,24600,3,44,63,67,49,53,59,16,76,0
25,5,7,10,7,17,24100,2500,10,44,63,67,52,53,57,20,78,0
49,6,7,11,6,20,17800,28500,1,44,64,66,52,53,56,24,84,0
31,6,7,11,5,22,26600,27700,7,43,62,68,50,53,59,8,86,0
28,5,7,11,10,19,12400,14100,5,44,64,65,51,53,56,2,84,0
19,6,7,10,7,18,13800,11700,8,43,62,68,49,54,57,14,82,0
28,5,7,9,10,127,11600,9600,3,43,61,68,52,53,55,15,82,0
20,5,7,9,5,17,22300,3800,10,44,64,65,50,53,60,20,75,0
44,5,8,9,10,17,10100,14300,4,43,61,66,49,53,57,1,76,0
49,6,7,11,13,127,1500,19900,7,44,62,65,51,54,60,1,81,0
30,6,7,9,8,19,17600,800,10,43,62,68,52,54,60,10,77,0
33,6,7,10,9,18,22500,7600,9,43,61,66,49,54,58,9,83,0
33,6,8,11,2,20,29500,5900,5,44,61,65,51,54,57,0,78,0
33,5,7,11,4,21,18600,16900,8,43,63,66,51,54,57,21,82,0
26,6,8,11,6,127,14900,7800,3,43,61,65,52,54,57,23,78,0
43,6,8,9,11,22,4700,12600,3,44,64,67,52,54,60,8,86,0
21,6,8,9,4,18,27900,18300,10,44,63,68,50,53,59,7,82,0
55,5,7,10,9,20,4400,20900,10,44,63,68,49,53,55,0,86,0
35,6,8,9,7,127,22900,26700,7,44,63,68,49,54,58,5,75,0
53,6,8,11,5,18,9800,35400,4,43,61,66,51,53,56,5,83,0
44,5,7,10,5,18,2400,17400,5,43,61,65,50,54,55,4,86,0
27,6,7,11,8,127,31600,8000,5,43,63,67,51,53,58,10,81,0
60,5,8,11,9,127,28800,9000,7,43,62,65,52,53,55,6,84,0
27,5,8,11,4,18,21300,28100,10,43,61,68,50,53,60,8,82,0
61,6,7,10,7,22,15000,1800,5,44,64,68,50,53,57,20,83,0
26,5,8,11,5,22,10600,35700,5,43,63,67,50,53,57,6,81,0
31,6,8,11,4,22,25900,19600,7,43,64,65,51,54,56,3,86,0
37,5,7,10,3,19,10600,12300,3,44,63,65,51,54,58,2,79,0
48,5,7,9,7,19,3800,4000,6,43,63,66,51,53,55,30,77,0
23,5,8,9,9,21,13700,9500,7,44,61,66,52,54,55,20,80,0
59,6,8,10,15,127,19200,2600,6,44,64,65,52,53,55,20,81,0
34,5,8,11,13,19,30000,9700,4,43,63,67,50,53,59,21,83,0
50,6,8,11,5,17,37200,7600,5,43,61,66,49,53,57,4,75,0
33,5,7,9,6,21,9500,7800,2,44,63,65,51,53,55,18,79,0
35,6,7,9,5,20,41700,13900,3,44,63,67,51,53,58,4,82,0
25,5,8,9,15,22,36800,16900,10,43,64,68,49,53,57,5,78,0
23,5,8,10,14,127,9000,10900,1,44,64,66,50,53,59,5,80,1
61,5,8,11,10,20,12800,13300,7,43,62,68,49,53,55,2,84,0
32,5,8,11,2,20,12300,5100,6,43,62,68,52,53,60,5,84,0
58,5,8,10,6,17,20600,29500,9,43,61,66,51,54,60,23,81,0
23,6,7,10,5,21,17100,10500,1,43,61,65,52,53,57,12,77,0
53,5,7,9,15,18,35500,9400,8,44,64,66,49,54,57,7,82,0
34,5,7,11,9,17,40800,19700,9,44,62,67,52,54,56,5,86,0
28,6,8,10,13,17,27400,11100,7,43,61,65,49,54,58,4,75,0
18,5,8,10,6,127,14800,1400,7,44,64,68,50,54,59,16,75,1
21,5,7,9,7,127,12400,39300,8,44,61,67,50,54,56,26,85,0
25,6,8,10,9,17,19800,18500,1,43,64,67,52,54,58,10,79,0
39,6,7,11,12,22,19000,29600,4,43,61,68,49,53,59,0,83,0
37,6,7,11,2,21,10000,19700,1,43,62,67,50,53,59,10,83,0
19,5,7,11,3,22,27900,22100,5,44,63,67,52,54,58,3,78,0
31,5,8,10,10,22,2800,4300,8,43,61,66,49,53,59,26,81,0
27,6,7,11,15,127,55100,5600,3,44,64,67,50,53,59,12,77,0
22,6,8,10,7,18,42800,1300,3,43,63,68,49,54,56,1,79,0
34,5,8,11,10,21,3300,27300,3,44,61,66,49,54,59,9,86,0
60,5,7,9,4,22,3800,25000,5,43,61,65,49,53,59,14,76,0
18,5,7,9,2,19,10600,36500,7,43,63,66,51,54,58,5,74,1
27,5,7,11,5,17,7500,7300,7,43,62,67,52,53,59,2,86,0
35,5,8,11,6,22,21500,28100,3,44,64,65,49,53,56,0,77,0
32,5,8,9,14,18,12500,19700,5,43,64,68,50,53,58,0,79,1
56,5,7,10,7,17,16000,22200,2,43,62,67,50,54,58,0,77,1
26,5,8,9,2,22,22400,1900,7,44,61,67,50,54,55,9,86,0
52,5,8,10,6,22,3800,10300,5,43,63,66,50,53,55,13,78,0
23,5,8,9,5,22,28300,34400,1,43,61,66,49,53,60,24,81,0
65,5,8,10,2,19,5000,3800,7,44,63,65,50,54,55,13,86,0
26,6,7,10,2,18,3900,17800,5,44,64,68,52,53,56,11,78,0
46,6,8,9,4,21,23400,9500,3,43,63,66,51,54,59,16,74,0
27,6,8,10,11,127,39800,17300,3,44,64,67,49,53,56,2,86,0
43,5,8,9,12,127,19700,15200,3,43,64,65,51,54,60,30,81,0
49,6,7,9,9,127,30700,9900,7,43,61,68,50,54,56,4,82,0
26,5,7,11,10,19,37000,6900,8,43,63,65,52,54,55,0,86,0
57,5,7,10,5,19,2600,21500,3,44,64,66,52,54,59,1,76,1
25,5,7,11,11,19,20000,4000,5,43,61,66,49,54,58,5,82,0
33,5,8,10,5,22,12800,19100,9,43,63,67,50,53,59,12,81,0
59,5,8,11,8,18,14900,20700,7,44,63,67,52,54,60,23,76,0
27,5,8,11,4,19,16300,31400,9,44,62,65,50,53,58,5,76,0
30,5,7,9,13,18,12400,3600,2,43,61,66,52,53,60,0,75,0
27,6,8,11,7,127,19100,23700,7,43,64,68,51,53,57,16,80,0
32,6,8,9,7,21,23400,8600,7,44,64,66,50,54,55,5,80,0
35,6,7,11,5,19,24000,2700,6,44,63,65,51,54,55,17,81,0
25,6,8,11,5,18,6600,10400,6,43,64,67,52,54,55,14,82,0
52,5,7,10,5,19,53700,26300,9,44,62,67,51,54,60,2,80,0
29,6,7,11,9,18,24500,1500,3,44,63,67,51,53,55,4,82,0
30,6,8,10,9,127,23700,21200,3,44,61,68,49,54,58,10,81,0
18,6,7,9,14,21,33500,17400,9,44,61,65,52,54,57,10,74,0
25,5,8,9,12,20,2600,8700,10,44,61,68,49,54,60,3,78,0
48,5,8,11,5,22,16200,6400,8,43,61,66,52,53,56,10,78,0
29,6,7,11,5,20,28500,17200,9,44,61,68,52,54,55,0,78,0
25,6,8,11,14,19,22700,21300,2,43,64,68,49,54,58,1,84,0
26,5,8,9,6,127,21100,11600,5,43,62,67,51,53,55,5,82,0
65,6,8,10,13,20,38400,13400,8,43,61,68,52,54,55,15,84,0
28,5,7,9,3,20,40600,22300,5,43,62,66,51,54,60,0,79,0
32,5,7,11,12,18,35700,2100,8,44,61,68,50,54,59,15,86,0
34,6,7,9,6,18,2500,9000,7,44,64,68,50,54,56,7,76,0
29,5,7,9,14,17,3000,7300,7,43,62,66,50,54,58,21,74,0
25,5,8,9,13,21,50600,2700,2,44,63,68,49,54,60,4,74,1
29,5,8,11,15,20,25900,10200,7,43,63,68,49,53,57,23,80,0
26,5,8,9,7,20,26400,1400,3,44,63,67,51,54,57,5,83,0
28,5,8,9,5,19,4400,24700,10,43,64,68,49,53,60,15,83,0
23,5,7,11,8,19,38700,13900,2,43,63,65,49,54,60,3,83,0
27,5,7,9,7,19,11700,28400,5,44,64,66,51,54,59,0,82,0
29,5,8,9,14,22,22000,19400,7,43,64,67,52,53,58,12,76,0
18,5,7,9,15,18,23000,37000,7,43,63,65,50,54,57,4,80,0
52,5,8,10,7,18,12200,15400,4,44,61,68,49,54,56,10,82,0
33,6,8,10,5,18,40900,16500,8,44,64,68,51,53,55,10,82,0
19,5,7,9,10,127,34900,25700,3,43,61,68,52,54,56,3,86,0
40,5,7,10,5,17,50600,10800,7,43,64,67,51,54,56,1,77,0
34,6,8,9,7,17,31300,11800,6,43,64,68,49,54,56,1,82,0
18,5,8,9,6,22,20200,4800,1,43,64,67,52,53,58,18,80,0
23,6,8,9,9,20,57300,17400,6,43,62,67,49,53,56,4,74,0
30,6,7,10,7,127,25900,18300,4,44,62,67,51,53,57,4,74,0
36,5,7,11,6,127,60000,9200,3,43,61,65,50,53,59,24,77,0
27,6,8,9,4,20,29200,2700,10,44,62,67,50,54,56,5,80,0
35,5,8,11,14,22,47000,14700,1,44,63,68,50,53,57,6,76,0
26,5,8,11,5,18,8300,21600,1,43,63,65,52,54,58,4,81,1
22,6,7,11,4,127,16100,5700,9,44,64,68,52,53,56,7,77,0
30,6,7,9,5,18,13000,40100,10,43,64,65,51,54,59,1,76,0
24,5,8,11,12,127,14100,10900,8,44,63,68,50,54,56,7,80,0
18,5,8,9,12,127,23600,20100,3,44,61,68,49,53,55,5,84,0
44,6,7,9,5,18,29200,8500,5,44,63,67,49,53,59,1,78,0
26,5,8,11,10,19,7000,6000,7,43,61,65,52,53,59,7,83,0
33,6,7,10,12,127,2600,39100,8,43,61,65,50,54,60,0,76,0
24,6,8,10,7,19,4400,3500,9,43,61,68,51,54,59,30,86,0
40,5,7,9,5,22,5500,20400,9,43,63,68,52,53,60,29,86,0
33,6,7,10,11,17,24300,1000,3,44,64,67,49,53,55,0,83,0
30,5,8,11,4,17,57400,16700,5,43,63,65,49,53,55,2,77,0
27,6,8,10,12,17,26300,7100,7,43,64,66,49,54,55,12,81,0
25,5,8,10,4,127,22400,13200,2,43,61,68,51,53,58,8,76,0
20,6,7,11,15,21,31100,8600,3,43,63,67,52,54,55,11,79,0
30,6,8,9,7,20,4000,18300,9,43,61,65,51,54,59,12,85,0
30,5,7,11,6,21,34300,3800,2,43,64,68,51,54,59,13,76,0
32,5,8,10,2,127,5800,19700,5,44,62,67,49,54,60,19,77,0
29,5,7,11,7,19,21900,2600,4,43,61,67,50,53,58,0,78,0
35,6,7,11,7,19,26200,30200,7,43,63,67,51,53,56,13,82,0
28,6,8,10,3,19,2000,1400,5,43,61,66,52,53,60,30,74,0
23,6,7,10,3,18,1600,13700,3,43,61,67,51,53,57,15,78,0
51,5,8,10,5,20,9800,3600,7,43,64,65,50,53,58,15,76,0
54,5,8,10,10,18,35500,8000,10,43,63,66,52,54,58,10,81,0
57,6,7,11,5,19,26700,5000,8,43,63,66,49,54,59,4,79,0
30,5,7,10,10,21,25300,5400,3,44,63,68,50,54,60,10,80,0
19,5,7,11,8,18,30000,20900,3,43,63,67,51,53,58,1,85,0
31,6,7,11,7,127,30400,36900,7,44,61,68,50,54,57,2,79,0
28,6,8,9,8,22,13700,4700,4,44,61,68,49,53,59,2,86,0
52,5,7,9,5,17,16200,23700,3,44,63,68,52,53,55,13,74,0
45,6,7,11,10,17,25300,8800,7,44,62,68,51,53,57,5,74,0
30,5,8,9,6,19,7000,18800,1,43,61,65,51,53,56,10,82,0
19,5,8,9,7,21,32700,12700,1,44,64,66,52,53,57,2,79,0
22,5,7,11,2,17,19800,8000,3,43,62,68,52,53,59,15,81,0
18,5,7,9,10,17,29200,34900,2,44,64,68,49,54,59,5,75,1
36,5,7,9,10,21,17500,7300,6,43,64,67,49,53,58,2,81,0
49,6,7,9,12,17,27600,3500,9,43,64,66,51,53,56,11,77,0
58,6,7,9,6,127,28000,11300,2,44,61,67,50,54,55,10,76,0
29,5,7,10,7,22,22200,27500,10,44,62,65,51,53,58,27,84,0
26,5,8,10,11,18,40600,15000,5,43,62,68,51,54,55,24,76,0
31,6,7,10,11,20,1800,37500,9,44,61,67,50,54,58,4,79,0
23,5,7,10,14,21,46600,11800,7,43,61,67,51,53,59,15,75,0
30,6,7,11,14,21,40500,23300,7,44,64,66,50,54,58,23,84,0
32,6,7,9,13,18,39200,3100,2,44,61,67,52,54,59,11,82,0
27,6,7,9,3,22,34100,17900,4,44,61,66,52,54,58,10,75,0
35,5,7,11,4,20,1300,12500,3,43,62,66,49,53,59,10,79,0
27,6,7,9,7,19,22300,9600,3,43,64,67,52,54,56,3,86,0
26,5,8,9,6,20,12800,2300,3,44,62,66,52,54,56,22,82,0
54,6,7,11,7,18,34500,9800,2,44,61,66,50,54,57,11,74,0
19,5,7,10,12,127,24800,4100,4,43,64,68,52,54,57,30,76,1
46,6,8,10,5,21,20600,3400,5,44,63,65,51,53,60,16,83,0
27,5,7,11,6,17,16500,1300,1,43,62,67,50,54,60,14,85,0
26,6,7,10,11,22,6600,20200,2,43,64,66,49,53,60,0,75,0
18,6,7,9,10,18,26500,7100,4,43,61,66,51,53,58,1,84,0
33,6,8,11,5,21,52000,39400,1,44,62,68,52,54,57,2,78,0
32,5,8,11,9,127,52100,16500,5,43,64,66,50,54,60,4,81,0
34,6,7,10,13,22,34300,10800,4,44,61,66,51,54,60,0,77,0
29,5,8,9,11,22,21500,18100,7,43,62,66,52,53,58,15,74,0
29,5,7,9,5,22,53400,16000,5,44,64,66,50,54,55,11,74,0
21,5,7,10,9,18,25200,22300,10,44,62,65,51,54,56,0,74,0
32,6,7,9,7,17,21000,2900,3,44,64,68,51,53,59,2,83,0
26,6,8,11,10,19,6500,6600,9,43,62,66,52,53,58,21,86,0
25,5,8,9,2,20,50600,15100,1,44,63,67,51,53,58,2,84,0
25,5,7,11,8,20,10000,1300,5,44,62,65,50,54,55,21,86,0
30,6,8,10,2,21,1700,17800,6,44,63,66,51,54,58,9,78,0
22,5,8,9,15,18,7500,37600,7,43,64,67,49,53,60,8,85,1
33,6,7,9,5,17,23200,14300,7,44,64,66,51,53,60,26,86,0
22,6,7,10,15,20,26900,6400,9,44,62,68,51,54,59,4,85,0
25,5,8,10,14,20,37400,7800,5,44,62,66,51,53,57,4,81,0
19,5,7,10,5,21,13700,7300,9,44,62,65,52,54,57,29,75,0
18,5,7,9,12,17,15600,19600,6,44,63,65,49,54,60,2,79,1
34,5,8,10,12,20,10400,12400,3,43,64,68,51,54,56,11,79,0
25,6,7,11,5,21,9100,9900,6,44,61,67,51,53,57,15,78,0
29,5,8,9,5,21,12800,27500,5,44,63,68,51,53,60,2,85,1
26,6,8,10,4,18,10300,31800,9,43,63,68,49,53,59,1,86,0
63,6,7,9,5,21,8900,11300,8,44,63,66,52,54,57,5,84,0
22,6,8,10,2,127,31600,5000,5,44,62,67,52,53,56,8,82,0
19,5,7,11,2,22,39100,30200,2,43,61,66,52,54,55,4,85,0
34,5,7,11,10,22,36600,8600,6,43,62,68,50,53,60,10,82,0
27,5,8,11,5,19,12000,3400,4,43,61,67,51,54,57,10,78,1
33,6,7,11,6,127,23600,2100,10,43,64,67,52,53,60,10,75,0
27,6,8,10,2,21,17700,14100,4,43,64,67,49,54,57,16,86,0
34,5,8,10,10,19,1900,3900,3,44,64,67,52,54,57,27,79,1
29,5,7,10,9,127,11900,6900,3,44,61,68,50,53,57,10,77,1
37,6,8,11,2,17,29200,27700,3,43,62,68,52,53,57,9,74,0
35,5,7,10,10,21,29500,8500,5,44,61,66,52,54,60,5,80,0
21,6,7,10,6,20,33800,22800,5,44,63,68,51,53,55,12,82,0
19,5,7,10,5,18,3700,37500,4,44,64,66,52,53,60,24,78,1
24,5,8,9,9,22,24300,14600,10,44,64,65,51,54,60,0,86,0
24,6,7,9,14,20,16300,33700,5,44,63,65,51,54,55,0,84,0
53,5,7,11,9,17,53600,20400,6,44,61,68,50,54,59,15,77,0
59,6,8,9,10,18,3400,24200,5,44,64,67,51,53,57,23,77,0
23,6,8,11,9,18,7200,17900,10,44,64,65,49,54,55,18,85,0
19,6,8,9,3,22,27900,21400,3,44,61,66,51,54,60,0,79,0
64,6,8,11,6,20,39700,2900,7,44,63,67,49,53,56,12,75,0
30,5,7,11,2,21,22700,39400,3,44,63,67,50,54,57,6,77,0
23,6,7,10,14,22,26800,11500,1,43,62,68,52,53,59,5,75,0
20,5,8,10,15,17,8900,15500,6,43,64,65,49,54,60,10,80,0
29,5,7,10,2,19,34300,31100,2,44,63,67,50,54,59,5,80,0
19,5,7,11,5,19,6300,32000,9,44,61,65,51,54,56,1,86,0
27,6,8,11,5,18,13200,27200,6,43,64,68,52,54,59,15,75,0
42,6,7,11,15,21,16100,3800,4,43,63,68,50,54,57,5,75,0
55,5,7,11,8,21,7200,2700,3,43,63,66,51,54,58,9,80,0
18,5,7,10,12,21,26300,13700,2,43,63,68,51,53,56,24,80,0
27,5,8,10,2,17,1100,41100,3,44,64,65,49,54,57,2,79,1
26,6,7,10,5,18,22900,1500,7,43,61,68,49,53,55,10,78,0
34,6,8,10,6,127,9400,32800,3,43,62,65,52,53,59,10,82,0
23,5,7,10,5,127,21500,6700,3,43,64,66,52,53,60,2,81,1
29,5,8,9,4,22,16900,11300,7,43,64,68,51,53,59,10,85,0
26,5,8,10,5,127,20500,25300,7,44,62,68,51,53,60,12,74,1
26,6,7,11,3,20,20100,20700,5,43,63,67,49,53,60,2,82,0
30,5,7,10,6,17,29500,6900,2,44,61,68,49,53,57,2,75,1
21,5,7,11,2,20,13700,7600,4,44,61,66,49,54,56,15,79,0
29,6,8,9,3,18,27000,6000,10,43,64,67,52,54,59,1,74,0
23,6,7,9,14,127,31500,9800,6,44,63,66,52,53,59,3,85,0
32,5,7,9,13,18,19000,13200,9,44,62,68,49,53,57,6,86,0
23,5,7,11,9,20,14200,1900,3,43,63,65,49,54,59,20,80,0
55,5,7,11,5,127,42900,2800,6,44,61,68,49,53,56,5,86,0
21,6,8,11,10,18,15800,10400,1,43,64,68,52,54,60,14,80,0
23,5,8,11,5,21,26400,9600,7,44,62,67,50,54,60,13,78,0
25,6,7,10,10,17,26900,17400,4,44,61,66,50,54,56,14,86,0
35,6,8,10,3,21,26500,9900,6,44,62,65,50,54,55,4,78,0
21,6,7,10,6,20,26900,6400,8,44,62,67,49,53,60,0,82,0
19,5,8,10,5,21,22200,36100,3,43,62,68,51,53,58,1,83,1
31,5,8,11,3,127,46500,800,1,44,64,66,52,53,59,3,82,0
26,6,8,10,5,22,18100,40400,3,43,64,65,51,53,56,0,82,0
34,5,7,9,11,127,5500,6400,6,44,62,66,52,54,56,9,84,0
29,6,7,10,14,18,20600,11600,1,43,61,66,49,53,58,16,83,0
20,6,7,10,3,17,41800,20600,3,44,62,65,51,54,56,12,86,0
34,5,7,9,5,22,35200,5100,9,43,61,68,52,53,56,15,83,0
24,5,7,9,7,22,6200,3200,1,44,63,65,50,53,57,0,76,0
27,6,7,11,12,21,29600,13900,6,43,62,67,50,53,56,11,81,0
49,5,7,10,9,18,59900,18900,5,43,61,67,52,53,58,2,84,0
20,5,7,11,11,22,24500,24500,3,43,63,68,49,53,57,13,78,0
20,5,8,9,5,127,51000,40100,2,43,61,67,51,54,58,1,75,1
50,6,8,11,7,22,24000,32900,1,43,63,67,50,54,58,27,81,0
30,5,7,9,6,21,55800,17600,10,43,62,66,50,53,60,5,83,0
26,6,7,9,8,17,17900,34000,7,43,64,68,51,54,57,17,84,0
33,5,8,11,10,18,45600,25000,7,44,61,66,50,53,56,26,80,0
48,5,7,11,13,18,25600,18800,7,43,62,65,52,54,59,2,75,0
20,5,8,10,9,19,39900,1500,7,43,64,68,51,53,57,1,86,1
30,6,8,9,10,22,15400,22700,3,43,63,66,49,53,55,0,83,0
30,6,7,11,2,20,59900,15200,5,44,61,67,52,53,56,2,80,0
28,6,8,11,11,21,19600,3600,2,43,63,65,50,53,60,10,80,0
21,5,8,10,10,22,10500,4700,5,44,62,66,52,54,59,18,86,0
52,6,8,10,5,19,39800,13300,6,44,63,68,49,54,57,26,78,0
24,6,7,9,4,22,27900,14100,3,43,63,68,51,54,57,1,85,0
20,5,7,10,6,127,36200,21100,8,43,63,68,51,54,60,23,83,0
19,5,7,9,7,127,29400,6000,5,44,63,68,51,54,56,30,79,0
35,6,8,11,7,19,2500,5000,8,44,62,68,49,54,57,30,75,0
30,5,7,11,10,19,34000,36800,1,43,63,65,52,53,58,11,76,0
33,5,7,10,12,127,33100,19300,6,43,64,66,52,53,58,18,81,0
24,5,7,10,5,17,8300,6400,5,44,63,67,51,53,56,11,77,1
22,5,8,11,6,127,8500,20000,6,43,63,68,51,54,60,13,78,1
32,6,7,9,5,17,34800,20300,2,44,63,68,49,53,59,2,76,0
35,5,8,11,7,19,38500,19800,5,44,61,68,50,53,59,3,75,0
26,6,8,9,9,19,2100,6000,2,44,62,65,51,54,60,7,80,0
26,6,7,9,10,21,25400,37900,5,43,63,67,52,53,55,14,82,0
37,6,7,10,10,18,54300,5700,6,43,61,66,51,53,56,13,79,0
52,5,8,9,6,22,17700,10100,7,43,62,65,52,54,56,10,86,0
19,6,7,11,5,127,23700,17100,7,43,63,67,52,54,60,4,74,0
30,5,8,9,10,18,9700,8800,9,44,62,65,49,53,56,19,77,0
64,5,7,10,5,19,1500,25800,9,43,64,65,49,54,59,12,78,0
24,6,8,11,6,127,14700,6500,1,43,64,66,50,53,59,12,81,0
26,6,8,11,12,22,10500,4100,6,44,61,65,50,54,60,6,78,0
39,6,7,11,6,18,7600,9600,6,44,64,66,50,54,59,2,76,0
18,6,7,10,5,127,54900,2100,4,43,62,66,49,54,55,0,76,0
48,6,8,10,5,17,13300,22700,1,44,63,68,52,54,58,4,85,0
47,5,8,11,12,20,31600,3200,3,44,62,67,52,53,56,11,85,0
44,5,8,9,14,22,28100,7800,4,43,63,65,52,53,56,3,77,0
39,5,7,10,2,22,14200,1600,3,43,62,68,51,54,59,2,81,0
33,6,8,11,10,22,20300,11200,6,43,63,65,52,54,55,15,86,0
26,5,7,10,9,21,57700,16700,8,44,63,66,52,54,59,11,80,0
34,5,8,10,5,18,1800,10300,4,43,61,66,50,53,57,10,78,0
40,6,7,9,14,21,27200,9900,6,44,64,67,52,53,59,18,76,0
57,6,8,11,9,18,27400,32100,2,44,62,68,51,53,58,23,84,0
47,6,7,9,5,127,45500,15000,4,44,61,67,51,54,60,30,80,0
27,5,8,10,10,22,13700,12800,2,44,61,66,51,53,58,13,85,0
21,5,7,9,7,22,52800,37100,5,44,64,68,49,53,58,4,82,0
32,6,8,9,7,21,11300,16200,9,43,64,66,49,53,56,6,80,0
30,6,8,10,14,19,9700,37600,2,44,63,65,49,54,58,11,74,0
21,5,7,10,13,17,18000,22100,7,44,62,66,49,54,58,6,86,1
19,5,7,10,6,17,5900,12600,3,44,64,66,52,53,55,1,78,0
58,6,8,11,10,21,9100,9700,7,44,62,66,52,54,59,1,86,0
22,6,7,9,14,22,29500,13900,6,44,63,65,52,54,60,2,83,0
19,5,8,10,8,18,27700,1200,3,44,61,68,52,53,55,3,81,1
28,6,7,10,3,22,28200,1100,6,44,62,67,49,54,60,2,82,0
62,5,8,11,3,20,27400,17100,6,43,61,67,49,54,56,5,78,0
52,5,8,9,4,17,15800,31800,2,44,63,68,49,54,55,4,85,0
31,5,8,9,7,20,5700,3800,5,44,63,66,52,54,56,5,85,0
30,5,8,11,10,127,12000,6000,5,44,63,65,50,54,60,26,80,0
25,6,8,11,14,18,29400,11000,10,44,61,68,49,53,60,6,80,0
23,6,7,10,6,22,24700,7800,2,44,62,68,49,54,58,2,80,0
20,5,8,11,6,21,6800,36300,7,43,62,67,50,54,57,6,82,1
37,6,7,10,6,18,7400,2000,6,44,64,67,52,54,59,2,86,0
39,6,8,9,6,19,38400,18800,4,43,63,68,52,53,60,25,74,0
46,6,8,10,15,18,31400,13700,3,43,62,67,49,54,57,1,84,0
20,5,8,11,5,19,4600,1400,1,43,63,66,50,53,57,1,83,1
27,6,8,10,3,19,48800,35600,2,44,61,67,50,53,57,3,79,0
56,6,7,10,11,21,9500,36600,7,44,64,68,51,54,57,22,86,0
24,5,8,9,6,127,24900,40300,7,44,62,67,51,54,60,8,80,1
19,6,7,10,10,19,10500,12300,3,43,63,65,50,53,58,21,77,0
26,5,7,10,12,20,42400,1800,1,44,61,65,50,54,59,3,82,0
20,5,7,10,8,22,3000,2700,5,44,64,66,49,53,58,12,80,1
39,6,8,11,6,21,14500,15000,7,44,64,66,50,53,59,21,81,0
38,5,8,11,9,20,41600,8400,4,43,62,65,50,54,56,26,76,0
56,5,8,10,9,21,5400,34300,6,44,62,65,49,53,57,13,77,0
28,6,8,10,12,21,2100,13000,1,43,63,67,49,53,59,17,77,0
26,5,8,9,4,18,25300,15300,6,44,61,66,51,53,59,14,81,0
33,6,7,11,7,21,9000,17600,7,44,64,68,52,53,56,2,76,0
52,6,7,10,5,17,3500,20200,5,44,62,65,51,54,57,3,77,0
49,5,7,10,12,18,9500,27900,4,44,62,65,50,53,55,5,80,0
19,6,8,10,4,20,20700,18600,7,43,64,66,52,53,58,14,82,0
25,5,7,10,10,20,33200,6000,6,43,61,65,52,53,57,2,83,0
27,5,7,10,6,20,3200,7300,3,44,62,66,51,54,56,6,74,0
33,5,7,9,7,22,38000,6200,5,44,63,67,51,54,57,4,82,0
25,6,7,10,10,20,15400,14300,1,43,62,67,49,53,55,7,79,0
29,5,8,10,15,22,2900,5300,5,44,62,68,49,53,60,1,77,1
33,6,8,10,4,20,17600,28100,3,44,63,68,49,53,59,5,75,0
18,6,7,11,10,21,4400,4300,3,44,62,67,50,54,55,3,75,0
34,5,7,11,5,21,2000,11700,1,44,62,65,49,54,55,2,84,0
46,5,7,11,2,20,35500,9200,1,44,62,66,49,53,60,13,81,0
18,6,8,9,14,21,12200,4300,3,43,64,68,51,54,59,16,76,0
20,6,7,11,13,20,40200,29500,6,43,63,66,49,54,57,1,85,0
25,6,8,10,3,20,5000,1800,9,44,64,65,51,54,57,7,75,0
30,6,8,10,14,20,16900,25700,8,44,64,68,50,54,55,17,78,0
30,5,7,9,5,20,29100,18000,5,43,62,67,52,53,60,11,79,0
25,5,8,10,8,19,10200,9200,7,43,64,68,52,54,57,5,79,1
59,6,8,10,7,18,23800,16600,2,43,64,65,50,54,56,6,75,0
26,6,7,11,12,18,8900,900,5,44,62,65,49,53,57,7,75,0
32,5,8,11,10,127,13700,14100,3,44,64,67,52,54,58,5,78,1
